代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),
SPX.GI,标普500,2016-08-03,2156.81,2163.79,2152.56,2163.79,542428992,N/A,
SPX.GI,标普500,2016-08-04,2163.51,2168.19,2159.07,2164.25,492510112,N/A,
SPX.GI,标普500,2016-08-05,2168.79,2182.87,2168.79,2182.87,569883904,N/A,
SPX.GI,标普500,2016-08-08,2183.76,2185.44,2177.85,2180.89,487030880,N/A,
SPX.GI,标普500,2016-08-09,2182.24,2187.66,2178.61,2181.74,428015552,N/A,
SPX.GI,标普500,2016-08-10,2182.81,2183.41,2172,2175.49,439591328,N/A,
SPX.GI,标普500,2016-08-11,2177.97,2188.45,2177.97,2185.79,464781440,N/A,
SPX.GI,标普500,2016-08-12,2183.74,2186.28,2179.42,2184.05,432168768,N/A,
SPX.GI,标普500,2016-08-15,2186.08,2193.81,2186.08,2190.15,441323392,N/A,
SPX.GI,标普500,2016-08-16,2186.24,2186.24,2178.14,2178.15,484490144,N/A,
SPX.GI,标普500,2016-08-17,2177.84,2183.08,2168.5,2182.22,499948448,N/A,
SPX.GI,标普500,2016-08-18,2181.9,2187.03,2180.46,2187.02,510789248,N/A,
SPX.GI,标普500,2016-08-19,2184.24,2185,2175.13,2183.87,580194688,N/A,
SPX.GI,标普500,2016-08-22,2181.58,2185.15,2175.96,2182.64,463048512,N/A,
SPX.GI,标普500,2016-08-23,2187.81,2193.42,2186.8,2186.9,466751296,N/A,
SPX.GI,标普500,2016-08-24,2185.09,2186.66,2171.25,2175.44,472282816,N/A,
SPX.GI,标普500,2016-08-25,2173.29,2179,2169.74,2172.47,459429952,N/A,
SPX.GI,标普500,2016-08-26,2175.1,2187.94,2160.39,2169.04,494436288,N/A,
SPX.GI,标普500,2016-08-29,2170.19,2183.48,2170.19,2180.38,434445696,N/A,
SPX.GI,标普500,2016-08-30,2179.45,2182.27,2170.41,2176.12,470183648,N/A,
SPX.GI,标普500,2016-08-31,2173.56,2173.79,2161.35,2170.95,659179200,N/A,
SPX.GI,标普500,2016-09-01,2171.33,2173.56,2157.09,2170.86,507292928,N/A,
SPX.GI,标普500,2016-09-02,2177.49,2184.87,2173.59,2179.98,491385888,N/A,
SPX.GI,标普500,2016-09-06,2181.61,2186.57,2175.1,2186.48,569216256,N/A,
SPX.GI,标普500,2016-09-07,2185.17,2187.87,2179.07,2186.16,511797120,N/A,
SPX.GI,标普500,2016-09-08,2182.76,2184.94,2177.49,2181.3,530113952,N/A,
SPX.GI,标普500,2016-09-09,2169.08,2169.08,2127.81,2127.81,733298304,N/A,
SPX.GI,标普500,2016-09-12,2120.86,2163.3,2119.12,2159.04,678735360,N/A,
SPX.GI,标普500,2016-09-13,2150.47,2150.47,2120.27,2127.02,671924160,N/A,
SPX.GI,标普500,2016-09-14,2127.86,2141.33,2119.9,2125.77,613080000,N/A,
SPX.GI,标普500,2016-09-19,2125.36,2153.61,2135.91,2139.12,513154496,N/A,
SPX.GI,标普500,2016-09-20,2145.94,2150.8,2139.17,2139.76,485033376,N/A,
SPX.GI,标普500,2016-09-21,2144.58,2165.11,2139.57,2163.12,584089920,N/A,
SPX.GI,标普500,2016-09-22,2170.94,2179.99,2170.94,2177.18,521698208,N/A,
SPX.GI,标普500,2016-09-23,2173.29,2173.75,2163.97,2164.69,520706848,N/A,
SPX.GI,标普500,2016-09-26,2158.54,2158.54,2145.04,2146.1,517736160,N/A,
SPX.GI,标普500,2016-09-27,2146.04,2161.13,2141.55,2159.93,534098176,N/A,
SPX.GI,标普500,2016-09-28,2161.85,2172.4,2151.79,2171.37,558044032,N/A,
SPX.GI,标普500,2016-09-29,2168.9,2172.67,2145.2,2151.13,616776896,N/A,
SPX.GI,标普500,2016-09-30,2156.51,2175.3,2156.51,2168.27,809096384,N/A,
SPX.GI,标普500,2016-10-10,2164.33,2169.6,2160.39,2163.66,452953152,N/A,
SPX.GI,标普500,2016-10-11,2161.35,2161.56,2128.84,2136.73,576905728,N/A,
SPX.GI,标普500,2016-10-12,2137.67,2145.36,2132.77,2139.18,458993728,N/A,
SPX.GI,标普500,2016-10-13,2130.26,2138.19,2114.72,2132.55,561327232,N/A,
SPX.GI,标普500,2016-10-14,2139.68,2149.19,2132.98,2132.98,548994752,N/A,
SPX.GI,标普500,2016-10-17,2132.95,2135.61,2124.43,2126.5,479872096,N/A,
SPX.GI,标普500,2016-10-18,2138.31,2144.38,2135.49,2139.6,475357952,N/A,
SPX.GI,标普500,2016-10-19,2140.81,2148.44,2138.15,2144.29,544636416,N/A,
SPX.GI,标普500,2016-10-20,2142.51,2147.18,2133.44,2141.34,571554560,N/A,
SPX.GI,标普500,2016-10-21,2139.43,2142.63,2130.09,2141.16,654916224,N/A,
SPX.GI,标普500,2016-10-24,2148.5,2154.79,2146.91,2151.33,523593280,N/A,
SPX.GI,标普500,2016-10-25,2149.72,2151.44,2141.93,2143.16,532375392,N/A,
SPX.GI,标普500,2016-10-26,2136.97,2145.73,2131.59,2139.43,562100224,N/A,
SPX.GI,标普500,2016-10-27,2144.06,2147.13,2132.52,2133.04,615313728,N/A,
SPX.GI,标普500,2016-10-28,2132.23,2140.72,2119.36,2126.41,641413824,N/A,
SPX.GI,标普500,2016-10-31,2129.78,2133.25,2125.53,2126.15,673285120,N/A,
SPX.GI,标普500,2016-11-01,2128.68,2131.45,2097.85,2111.72,712708096,N/A,
SPX.GI,标普500,2016-11-02,2109.43,2111.76,2094,2097.94,641714240,N/A,
SPX.GI,标普500,2016-11-03,2098.8,2102.56,2085.23,2088.66,593296448,N/A,
SPX.GI,标普500,2016-11-04,2083.79,2099.07,2083.79,2085.18,624669696,N/A,
SPX.GI,标普500,2016-11-07,2100.59,2132,2100.59,2131.52,608628288,N/A,
SPX.GI,标普500,2016-11-08,2129.92,2146.87,2123.56,2139.56,556660928,N/A,
SPX.GI,标普500,2016-11-09,2131.56,2170.1,2125.35,2163.26,992776768,N/A,
SPX.GI,标普500,2016-11-10,2167.49,2182.3,2151.17,2167.48,998151104,N/A,
SPX.GI,标普500,2016-11-11,2162.71,2165.92,2152.49,2164.45,734622976,N/A,
SPX.GI,标普500,2016-11-14,2165.64,2171.36,2156.08,2164.2,798254976,N/A,
SPX.GI,标普500,2016-11-15,2168.29,2180.84,2166.38,2180.39,684014976,N/A,
SPX.GI,标普500,2016-11-16,2177.53,2179.22,2172.2,2176.94,569546880,N/A,
SPX.GI,标普500,2016-11-17,2178.61,2188.06,2176.65,2187.12,569199616,N/A,
SPX.GI,标普500,2016-11-18,2186.85,2189.89,2180.38,2181.9,670633600,N/A,
SPX.GI,标普500,2016-11-21,2186.43,2198.7,2186.43,2198.18,571010944,N/A,
SPX.GI,标普500,2016-11-22,2201.56,2204.8,2194.51,2202.94,593608256,N/A,
SPX.GI,标普500,2016-11-23,2198.55,2204.72,2194.51,2204.72,523783456,N/A,
SPX.GI,标普500,2016-11-25,2206.27,2213.35,2206.27,2213.35,262011104,N/A,
SPX.GI,标普500,2016-11-28,2210.21,2211.14,2200.36,2201.72,562045760,N/A,
SPX.GI,标普500,2016-11-29,2200.76,2210.46,2198.15,2204.66,578292480,N/A,
SPX.GI,标普500,2016-11-30,2204.97,2214.1,2198.81,2198.81,1055366912,N/A,
SPX.GI,标普500,2016-12-01,2200.17,2202.6,2187.44,2191.08,742115456,N/A,
SPX.GI,标普500,2016-12-02,2191.12,2197.95,2188.37,2191.95,587453632,N/A,
SPX.GI,标普500,2016-12-05,2200.65,2209.42,2199.97,2204.71,624656000,N/A,
SPX.GI,标普500,2016-12-06,2207.26,2212.78,2202.21,2212.23,546739712,N/A,
SPX.GI,标普500,2016-12-07,2210.72,2241.63,2208.93,2241.35,705816512,N/A,
SPX.GI,标普500,2016-12-08,2241.13,2251.69,2237.57,2246.19,623634368,N/A,
SPX.GI,标普500,2016-12-09,2249.73,2259.8,2249.23,2259.53,551473152,N/A,
SPX.GI,标普500,2016-12-12,2258.83,2264.03,2252.37,2256.96,629435328,N/A,
SPX.GI,标普500,2016-12-13,2263.32,2277.53,2263.32,2271.72,587682560,N/A,
SPX.GI,标普500,2016-12-14,2268.35,2276.2,2248.44,2253.28,698708672,N/A,
SPX.GI,标普500,2016-12-15,2253.77,2272.12,2253.77,2262.03,619909120,N/A,
SPX.GI,标普500,2016-12-16,2266.81,2268.05,2254.24,2258.07,1483124864,N/A,
SPX.GI,标普500,2016-12-19,2259.24,2267.47,2258.21,2262.53,492792960,N/A,
SPX.GI,标普500,2016-12-20,2266.5,2272.56,2266.14,2270.76,498685952,N/A,
SPX.GI,标普500,2016-12-21,2270.54,2271.23,2265.15,2265.18,426891520,N/A,
SPX.GI,标普500,2016-12-22,2262.93,2263.18,2256.08,2260.96,473956160,N/A,
SPX.GI,标普500,2016-12-23,2260.25,2263.79,2258.84,2263.79,301660032,N/A,
SPX.GI,标普500,2016-12-27,2266.23,2273.82,2266.15,2268.88,296755168,N/A,
SPX.GI,标普500,2016-12-28,2270.23,2271.31,2249.11,2249.92,378174432,N/A,
SPX.GI,标普500,2016-12-29,2249.5,2254.51,2244.56,2249.26,342508320,N/A,
SPX.GI,标普500,2016-12-30,2251.61,2253.58,2233.62,2238.83,540389824,N/A,
SPX.GI,标普500,2017-01-03,2251.57,2263.88,2245.13,2257.83,644614656,N/A,
SPX.GI,标普500,2017-01-04,2261.6,2272.82,2261.6,2270.75,563923392,N/A,
SPX.GI,标普500,2017-01-05,2268.18,2271.5,2260.45,2269,563717952,N/A,
SPX.GI,标普500,2017-01-06,2271.14,2282.1,2264.06,2276.98,482665024,N/A,
SPX.GI,标普500,2017-01-09,2273.59,2275.49,2268.9,2268.9,530640928,N/A,
SPX.GI,标普500,2017-01-10,2269.72,2279.27,2265.27,2268.9,592543232,N/A,
SPX.GI,标普500,2017-01-11,2268.6,2275.32,2260.83,2275.32,544130368,N/A,
SPX.GI,标普500,2017-01-12,2271.14,2271.78,2254.25,2270.44,475570272,N/A,
SPX.GI,标普500,2017-01-13,2272.74,2278.68,2271.51,2274.64,483108128,N/A,
SPX.GI,标普500,2017-01-17,2269.14,2272.08,2262.81,2267.89,604284224,N/A,
SPX.GI,标普500,2017-01-18,2269.14,2272.01,2263.35,2271.89,507101376,N/A,
SPX.GI,标普500,2017-01-19,2271.9,2274.33,2258.41,2263.69,508367712,N/A,
SPX.GI,标普500,2017-01-20,2269.96,2276.96,2265.01,2271.31,716563456,N/A,
SPX.GI,标普500,2017-01-23,2267.78,2271.78,2257.02,2265.2,526228480,N/A,
SPX.GI,标普500,2017-01-24,2267.88,2284.63,2266.68,2280.07,551837056,N/A,
SPX.GI,标普500,2017-01-25,2288.88,2299.55,2288.88,2298.37,615908288,N/A,
SPX.GI,标普500,2017-01-26,2298.63,2300.99,2294.08,2296.68,582538304,N/A,
SPX.GI,标普500,2017-02-03,2299.02,2298.31,2287.88,2297.42,560874880,N/A,
SPX.GI,标普500,2017-02-06,2294.28,2296.18,2288.57,2292.56,509036512,N/A,
SPX.GI,标普500,2017-02-07,2295.87,2299.4,2290.16,2293.08,532495104,N/A,
SPX.GI,标普500,2017-02-08,2289.55,2295.91,2285.38,2294.67,530667232,N/A,
SPX.GI,标普500,2017-02-09,2296.7,2311.08,2296.61,2307.87,533453408,N/A,
SPX.GI,标普500,2017-02-10,2312.27,2319.23,2311.1,2316.1,510223232,N/A,
SPX.GI,标普500,2017-02-13,2321.72,2331.58,2321.42,2328.25,496478944,N/A,
SPX.GI,标普500,2017-02-14,2326.12,2337.58,2322.17,2337.58,542220416,N/A,
SPX.GI,标普500,2017-02-15,2335.58,2351.3,2334.81,2349.25,558332544,N/A,
SPX.GI,标普500,2017-02-16,2349.64,2351.31,2338.87,2347.22,530354592,N/A,
SPX.GI,标普500,2017-02-17,2343.01,2351.16,2339.58,2351.16,659699008,N/A,
SPX.GI,标普500,2017-02-21,2354.91,2366.71,2354.91,2365.38,572986048,N/A,
SPX.GI,标普500,2017-02-22,2361.11,2365.13,2358.34,2362.82,516228864,N/A,
SPX.GI,标普500,2017-02-23,2367.5,2368.26,2355.09,2363.81,546630336,N/A,
SPX.GI,标普500,2017-02-24,2355.73,2367.34,2352.87,2367.34,608415552,N/A,
SPX.GI,标普500,2017-02-27,2365.23,2371.54,2361.87,2369.75,483942048,N/A,
SPX.GI,标普500,2017-02-28,2366.08,2367.79,2358.96,2363.64,764148544,N/A,
SPX.GI,标普500,2017-03-01,2380.13,2400.98,2380.13,2395.96,652781440,N/A,
SPX.GI,标普500,2017-03-02,2394.75,2394.75,2380.17,2381.92,525800480,N/A,
SPX.GI,标普500,2017-03-03,2380.92,2383.89,2375.39,2383.12,487154592,N/A,
SPX.GI,标普500,2017-03-06,2375.23,2378.8,2367.98,2375.31,515218656,N/A,
SPX.GI,标普500,2017-03-07,2370.74,2375.12,2365.51,2368.39,495126848,N/A,
SPX.GI,标普500,2017-03-08,2369.81,2373.09,2361.01,2362.98,544389568,N/A,
SPX.GI,标普500,2017-03-09,2363.49,2369.08,2354.54,2364.87,512495808,N/A,
SPX.GI,标普500,2017-03-10,2372.52,2376.86,2363.04,2372.6,530017280,N/A,
SPX.GI,标普500,2017-03-13,2371.56,2374.42,2368.52,2373.47,471549472,N/A,
SPX.GI,标普500,2017-03-14,2368.55,2368.55,2358.18,2365.45,443801024,N/A,
SPX.GI,标普500,2017-03-15,2370.34,2390.01,2368.94,2385.26,534153824,N/A,
SPX.GI,标普500,2017-03-16,2387.71,2388.1,2377.18,2381.38,500862688,N/A,
SPX.GI,标普500,2017-03-17,2383.71,2385.71,2377.64,2378.25,1610664448,N/A,
SPX.GI,标普500,2017-03-20,2378.24,2379.55,2369.66,2373.47,487374944,N/A,
SPX.GI,标普500,2017-03-21,2379.32,2381.93,2341.9,2344.02,658753216,N/A,
SPX.GI,标普500,2017-03-22,2343,2351.81,2336.45,2348.45,569659392,N/A,
SPX.GI,标普500,2017-03-23,2345.97,2358.92,2342.13,2345.96,511385376,N/A,
SPX.GI,标普500,2017-03-24,2350.42,2356.22,2335.74,2343.98,555441984,N/A,
SPX.GI,标普500,2017-03-27,2329.11,2344.9,2322.25,2341.59,539624512,N/A,
SPX.GI,标普500,2017-03-28,2339.79,2363.78,2337.63,2358.57,510297504,N/A,
SPX.GI,标普500,2017-03-29,2356.54,2363.36,2352.94,2361.13,445254048,N/A,
SPX.GI,标普500,2017-03-30,2361.31,2370.42,2358.58,2368.06,486535456,N/A,
SPX.GI,标普500,2017-03-31,2364.82,2370.35,2362.6,2362.72,614252992,N/A,
SPX.GI,标普500,2017-04-05,2362.34,2378.36,2350.52,2352.95,561164608,N/A,
SPX.GI,标普500,2017-04-06,2353.79,2364.16,2348.9,2357.49,522902240,N/A,
SPX.GI,标普500,2017-04-07,2356.59,2363.76,2350.74,2355.54,462738112,N/A,
SPX.GI,标普500,2017-04-10,2357.16,2366.37,2351.5,2357.16,428736128,N/A,
SPX.GI,标普500,2017-04-11,2353.92,2355.22,2337.25,2353.78,481030528,N/A,
SPX.GI,标普500,2017-04-12,2352.15,2352.72,2341.18,2344.93,502638272,N/A,
SPX.GI,标普500,2017-04-13,2341.98,2348.26,2328.95,2328.95,468946976,N/A,
SPX.GI,标普500,2017-04-17,2332.62,2349.14,2332.51,2349.01,441649984,N/A,
SPX.GI,标普500,2017-04-18,2342.53,2348.35,2334.54,2342.19,459894432,N/A,
SPX.GI,标普500,2017-04-19,2346.79,2352.63,2335.05,2338.17,498858368,N/A,
SPX.GI,标普500,2017-04-20,2342.69,2361.37,2340.91,2355.84,552363840,N/A,
SPX.GI,标普500,2017-04-21,2354.74,2356.18,2344.51,2348.69,611675328,N/A,
SPX.GI,标普500,2017-04-24,2370.33,2376.98,2369.19,2374.15,582277824,N/A,
SPX.GI,标普500,2017-04-25,2381.51,2392.48,2381.15,2388.61,574326656,N/A,
SPX.GI,标普500,2017-04-26,2388.98,2398.16,2386.76,2387.45,558273280,N/A,
SPX.GI,标普500,2017-04-27,2389.7,2392.1,2382.68,2388.77,552866368,N/A,
SPX.GI,标普500,2017-04-28,2393.68,2393.68,2382.36,2384.2,644097792,N/A,
SPX.GI,标普500,2017-05-02,2388.5,2392.93,2385.82,2391.17,586219584,N/A,
SPX.GI,标普500,2017-05-03,2386.5,2389.82,2379.75,2388.13,569825920,N/A,
SPX.GI,标普500,2017-05-04,2389.79,2391.43,2380.35,2389.52,558576448,N/A,
SPX.GI,标普500,2017-05-05,2392.37,2399.29,2389.38,2399.29,471334144,N/A,
SPX.GI,标普500,2017-05-08,2399.94,2401.36,2393.92,2399.38,503814176,N/A,
SPX.GI,标普500,2017-05-09,2401.58,2403.87,2392.44,2396.92,485990880,N/A,
SPX.GI,标普500,2017-05-10,2396.79,2399.74,2392.79,2399.63,487623840,N/A,
SPX.GI,标普500,2017-05-11,2394.84,2395.72,2381.74,2394.44,508434784,N/A,
SPX.GI,标普500,2017-05-12,2392.44,2392.44,2387.19,2390.9,454115136,N/A,
SPX.GI,标普500,2017-05-15,2393.98,2404.05,2393.94,2402.32,504891136,N/A,
SPX.GI,标普500,2017-05-16,2404.55,2405.77,2396.05,2400.67,489319200,N/A,
SPX.GI,标普500,2017-05-17,2382.95,2384.87,2356.21,2357.03,689544128,N/A,
SPX.GI,标普500,2017-05-18,2354.69,2375.74,2352.72,2365.72,594080320,N/A,
SPX.GI,标普500,2017-05-19,2371.37,2389.06,2370.43,2381.73,704417088,N/A,
SPX.GI,标普500,2017-05-22,2387.21,2395.46,2386.92,2394.02,489164896,N/A,
SPX.GI,标普500,2017-05-23,2397.04,2400.85,2393.88,2398.42,461424576,N/A,
SPX.GI,标普500,2017-05-24,2401.41,2405.58,2397.99,2404.39,455645248,N/A,
SPX.GI,标普500,2017-05-25,2409.54,2418.71,2408.01,2415.07,502849120,N/A,
SPX.GI,标普500,2017-05-26,2414.5,2416.68,2412.2,2415.82,395603200,N/A,
SPX.GI,标普500,2017-05-31,2411.67,2415.99,2403.59,2411.8,917641216,N/A,
SPX.GI,标普500,2017-06-01,2415.65,2430.06,2413.54,2430.06,561233664,N/A,
SPX.GI,标普500,2017-06-02,2431.28,2440.23,2427.71,2439.07,557089152,N/A,
SPX.GI,标普500,2017-06-05,2437.83,2439.55,2434.32,2436.1,432037792,N/A,
SPX.GI,标普500,2017-06-06,2431.92,2436.21,2428.12,2429.33,508516384,N/A,
SPX.GI,标普500,2017-06-07,2432.03,2435.28,2424.75,2433.14,552148992,N/A,
SPX.GI,标普500,2017-06-08,2434.27,2439.27,2427.94,2433.79,598974208,N/A,
SPX.GI,标普500,2017-06-09,2436.39,2446.2,2415.7,2431.77,702464768,N/A,
SPX.GI,标普500,2017-06-12,2425.88,2430.38,2419.97,2429.39,692720448,N/A,
SPX.GI,标普500,2017-06-13,2434.15,2441.49,2431.28,2440.35,593555072,N/A,
SPX.GI,标普500,2017-06-14,2443.75,2443.75,2428.34,2437.92,556086976,N/A,
SPX.GI,标普500,2017-06-15,2424.14,2433.95,2418.53,2432.46,540256448,N/A,
SPX.GI,标普500,2017-06-16,2431.24,2433.15,2422.88,2433.15,1491436288,N/A,
SPX.GI,标普500,2017-06-19,2442.55,2453.82,2441.79,2453.46,513362432,N/A,
SPX.GI,标普500,2017-06-20,2450.66,2450.66,2436.6,2437.03,505403104,N/A,
SPX.GI,标普500,2017-06-21,2439.31,2442.23,2430.74,2435.61,530431936,N/A,
SPX.GI,标普500,2017-06-22,2437.4,2441.62,2433.27,2434.5,527670752,N/A,
SPX.GI,标普500,2017-06-23,2434.65,2441.4,2431.11,2438.3,1058563840,N/A,
SPX.GI,标普500,2017-06-26,2443.32,2450.42,2437.03,2439.07,483460704,N/A,
SPX.GI,标普500,2017-06-27,2436.34,2440.15,2419.38,2419.38,546610368,N/A,
SPX.GI,标普500,2017-06-28,2428.7,2442.97,2428.02,2440.69,510888128,N/A,
SPX.GI,标普500,2017-06-29,2442.38,2442.73,2405.7,2419.7,627587456,N/A,
SPX.GI,标普500,2017-06-30,2429.2,2432.71,2421.65,2423.41,641278784,N/A,
SPX.GI,标普500,2017-07-03,2431.39,2439.17,2428.69,2429.01,340982112,N/A,
SPX.GI,标普500,2017-07-05,2430.78,2434.9,2422.05,2432.54,568311040,N/A,
SPX.GI,标普500,2017-07-06,2423.44,2424.28,2407.7,2409.75,553968192,N/A,
SPX.GI,标普500,2017-07-07,2413.52,2426.92,2413.52,2425.18,458121632,N/A,
SPX.GI,标普500,2017-07-10,2424.51,2432,2422.27,2427.43,490758944,N/A,
SPX.GI,标普500,2017-07-11,2427.35,2429.3,2412.79,2425.53,463115296,N/A,
SPX.GI,标普500,2017-07-12,2435.75,2445.76,2435.75,2443.25,492047456,N/A,
SPX.GI,标普500,2017-07-13,2444.99,2449.32,2441.69,2447.83,487396064,N/A,
SPX.GI,标普500,2017-07-14,2449.16,2463.54,2446.69,2459.27,439411168,N/A,
SPX.GI,标普500,2017-07-17,2459.5,2462.82,2457.16,2459.14,436852384,N/A,
SPX.GI,标普500,2017-07-18,2455.88,2460.92,2450.34,2460.61,434709856,N/A,
SPX.GI,标普500,2017-07-19,2463.85,2473.83,2463.85,2473.83,466561984,N/A,
SPX.GI,标普500,2017-07-20,2475.56,2477.62,2468.43,2473.45,510915136,N/A,
SPX.GI,标普500,2017-07-21,2467.4,2472.54,2465.06,2472.54,562308032,N/A,
SPX.GI,标普500,2017-07-24,2472.04,2473.1,2466.32,2469.91,586387584,N/A,
SPX.GI,标普500,2017-07-25,2477.88,2481.24,2474.91,2477.13,647296896,N/A,
SPX.GI,标普500,2017-07-26,2479.97,2481.69,2474.94,2477.83,546161216,N/A,
SPX.GI,标普500,2017-07-27,2482.76,2484.04,2459.93,2475.42,654796160,N/A,
SPX.GI,标普500,2017-07-28,2469.12,2473.53,2464.66,2472.1,505672256,N/A,
SPX.GI,标普500,2017-07-31,2475.94,2477.96,2468.53,2470.3,691834816,N/A,
SPX.GI,标普500,2017-08-01,2477.1,2478.51,2471.14,2476.35,520941056,N/A,
SPX.GI,标普500,2017-08-02,2480.38,2480.38,2466.48,2477.57,549613504,N/A,
SPX.GI,标普500,2017-08-03,2476.03,2476.03,2468.85,2472.16,511717824,N/A,
SPX.GI,标普500,2017-08-04,2476.88,2480,2472.08,2476.83,497282496,N/A,
SPX.GI,标普500,2017-08-07,2477.14,2480.95,2475.88,2480.91,451477344,N/A,
SPX.GI,标普500,2017-08-08,2478.35,2490.87,2470.32,2474.92,459725408,N/A,
SPX.GI,标普500,2017-08-09,2465.35,2474.41,2462.08,2474.02,462661152,N/A,
SPX.GI,标普500,2017-08-10,2465.38,2465.38,2437.75,2438.21,544085440,N/A,
SPX.GI,标普500,2017-08-11,2441.04,2448.09,2437.85,2441.32,442187040,N/A,
SPX.GI,标普500,2017-08-14,2454.96,2468.22,2454.96,2465.84,460363456,N/A,
SPX.GI,标普500,2017-08-15,2468.66,2468.9,2461.61,2464.61,440317344,N/A,
SPX.GI,标普500,2017-08-16,2468.63,2474.93,2463.86,2468.11,447838176,N/A,
SPX.GI,标普500,2017-08-17,2462.95,2465.02,2430.01,2430.01,522122272,N/A,
SPX.GI,标普500,2017-08-18,2427.64,2440.27,2420.69,2425.55,604768320,N/A,
SPX.GI,标普500,2017-08-21,2425.5,2430.58,2417.35,2428.37,461494144,N/A,
SPX.GI,标普500,2017-08-22,2433.75,2454.77,2433.67,2452.51,429489312,N/A,
SPX.GI,标普500,2017-08-23,2444.88,2448.91,2441.42,2444.04,429162720,N/A,
SPX.GI,标普500,2017-08-24,2447.91,2450.39,2436.19,2438.97,470044928,N/A,
SPX.GI,标普500,2017-08-25,2444.72,2453.96,2442.22,2443.05,424178880,N/A,
SPX.GI,标普500,2017-08-28,2447.35,2449.12,2439.03,2444.24,424021664,N/A,
SPX.GI,标普500,2017-08-29,2431.94,2449.19,2428.2,2446.3,404549824,N/A,
SPX.GI,标普500,2017-08-30,2446.06,2460.31,2443.77,2457.59,411660384,N/A,
SPX.GI,标普500,2017-08-31,2462.65,2475.01,2462.65,2471.65,645209408,N/A,
SPX.GI,标普500,2017-09-01,2474.42,2480.38,2473.85,2476.55,403108736,N/A,
SPX.GI,标普500,2017-09-05,2470.35,2471.97,2446.55,2457.85,554135360,N/A,
SPX.GI,标普500,2017-09-06,2463.83,2469.64,2459.2,2465.54,539031424,N/A,
SPX.GI,标普500,2017-09-07,2468.06,2468.62,2460.29,2465.1,516386816,N/A,
SPX.GI,标普500,2017-09-08,2462.25,2467.11,2459.4,2461.43,501930912,N/A,
SPX.GI,标普500,2017-09-11,2474.52,2488.95,2474.52,2488.11,515607584,N/A,
SPX.GI,标普500,2017-09-12,2491.94,2496.77,2490.37,2496.48,490795712,N/A,
SPX.GI,标普500,2017-09-13,2493.89,2498.37,2492.14,2498.37,492139264,N/A,
SPX.GI,标普500,2017-09-14,2494.56,2498.43,2491.35,2495.62,533390848,N/A,
SPX.GI,标普500,2017-09-15,2495.67,2500.23,2493.16,2500.23,1435549568,N/A,
SPX.GI,标普500,2017-09-18,2502.51,2508.32,2499.92,2503.87,517577760,N/A,
SPX.GI,标普500,2017-09-19,2506.29,2507.84,2503.19,2506.65,501443008,N/A,
SPX.GI,标普500,2017-09-20,2506.84,2508.85,2496.67,2508.24,538366592,N/A,
SPX.GI,标普500,2017-09-21,2507.16,2507.16,2499,2500.6,464068032,N/A,
SPX.GI,标普500,2017-09-22,2497.26,2503.47,2496.54,2502.22,452975168,N/A,
SPX.GI,标普500,2017-09-25,2499.39,2502.54,2488.03,2496.66,562494400,N/A,
SPX.GI,标普500,2017-09-26,2501.04,2503.51,2495.12,2496.84,470071744,N/A,
SPX.GI,标普500,2017-09-27,2503.3,2511.75,2495.91,2507.04,522320192,N/A,
SPX.GI,标普500,2017-09-28,2503.41,2510.81,2502.93,2510.06,469559328,N/A,
SPX.GI,标普500,2017-09-29,2509.96,2519.44,2507.99,2519.36,533211296,N/A,
SPX.GI,标普500,2017-10-09,2521.2,2551.82,2541.6,2544.73,397803008,N/A,
SPX.GI,标普500,2017-10-10,2549.99,2555.23,2544.86,2550.64,429347584,N/A,
SPX.GI,标普500,2017-10-11,2550.62,2555.24,2547.95,2555.24,486134176,N/A,
SPX.GI,标普500,2017-10-12,2552.88,2555.33,2548.31,2550.93,548844608,N/A,
SPX.GI,标普500,2017-10-13,2555.66,2557.65,2552.09,2553.17,497948000,N/A,
SPX.GI,标普500,2017-10-16,2555.57,2559.47,2552.64,2557.64,436093792,N/A,
SPX.GI,标普500,2017-10-17,2557.17,2559.71,2554.69,2559.36,443986592,N/A,
SPX.GI,标普500,2017-10-18,2562.87,2564.11,2559.67,2561.26,426160032,N/A,
SPX.GI,标普500,2017-10-19,2553.39,2562.36,2547.92,2562.1,474516352,N/A,
SPX.GI,标普500,2017-10-20,2567.56,2575.44,2567.56,2575.21,631304960,N/A,
SPX.GI,标普500,2017-10-23,2578.08,2578.29,2564.33,2564.98,515870016,N/A,
SPX.GI,标普500,2017-10-24,2568.66,2572.18,2565.58,2569.13,504318912,N/A,
SPX.GI,标普500,2017-10-25,2566.52,2567.4,2544,2557.15,613367104,N/A,
SPX.GI,标普500,2017-10-26,2560.08,2567.07,2559.8,2560.4,561955904,N/A,
SPX.GI,标普500,2017-10-27,2570.26,2582.98,2565.94,2581.07,645607680,N/A,
SPX.GI,标普500,2017-10-30,2577.75,2580.03,2568.25,2572.83,569349696,N/A,
SPX.GI,标普500,2017-10-31,2575.99,2578.29,2572.15,2575.26,625095232,N/A,
SPX.GI,标普500,2017-11-01,2583.21,2588.4,2574.92,2579.36,546676224,N/A,
SPX.GI,标普500,2017-11-02,2579.46,2581.11,2566.17,2579.85,588411392,N/A,
SPX.GI,标普500,2017-11-03,2581.93,2588.42,2576.77,2587.84,522405568,N/A,
